

EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate
1320,RM589,50,46-55,No,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64
1321,RM654,50,46-55,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98
1322,RM715,50,46-55,No,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66
1323,RM722,50,46-55,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95
1324,RM743,50,46-55,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64
1325,RM752,50,46-55,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95
1326,RM767,50,46-55,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62
1327,RM802,50,46-55,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81
1328,RM868,50,46-55,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30
1329,RM946,50,46-55,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43
1330,RM1087,50,46-55,No,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88
1331,RM1127,50,46-55,No,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,3,Male,59
1332,RM1139,50,46-55,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41
1333,RM1178,50,46-55,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50
1334,RM1453,50,46-55,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,1,2044,2,Male,94
1335,RM1462,50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39
1336,RM1462,50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39
1337,RM088,51,46-55,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96
1338,RM092,51,46-55,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71
1339,RM111,51,46-55,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30
1340,RM124,51,46-55,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51
1341,RM137,51,46-55,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53
1342,RM157,51,46-55,No,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34
1343,RM190,51,46-55,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98
1344,RM214,51,46-55,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81
1345,RM259,51,46-55,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,96
1346,RM300,51,46-55,No,Travel_Rarely,1302,Research & Development,2,3,Medical,1,408,4,Male,84
1347,RM377,51,46-55,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87
1348,RM617,51,46-55,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66
1349,RM780,51,46-55,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34
1350,RM919,51,46-55,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83
1351,RM931,51,46-55,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40
1352,RM963,51,46-55,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84
1353,RM972,51,46-55,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82
1354,RM988,51,46-55,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52
1355,RM1276,51,46-55,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53
1356,RM191,52,46-55,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,Male,65
1357,RM231,52,46-55,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89
1358,RM238,52,46-55,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79
1359,RM318,52,46-55,Yes,Travel_Rarely,723,Research & Development,8,4,Medical,1,433,3,Male,85
1360,RM407,52,46-55,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39
1361,RM409,52,46-55,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30
1362,RM469,52,46-55,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78
1363,RM562,52,46-55,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31
1364,RM571,52,46-55,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41
1365,RM588,52,46-55,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82
1366,RM628,52,46-55,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3,Female,81
1367,RM700,52,46-55,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70
1368,RM750,52,46-55,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1,Female,57
1369,RM807,52,46-55,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87
1370,RM948,52,46-55,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64
1371,RM995,52,46-55,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59
1372,RM1001,52,46-55,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54
1373,RM1435,52,46-55,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,40
1374,RM019,53,46-55,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78
1375,RM026,53,46-55,No,Travel_Rarely,1282,Research & Development,5,3,Other,1,32,3,Female,58
1376,RM153,53,46-55,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34
1377,RM185,53,46-55,No,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,Female,57
1378,RM281,53,46-55,No,Travel_Rarely,1070,Research & Development,3,4,Medical,1,386,3,Male,45
1379,RM503,53,46-55,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34
1380,RM535,53,46-55,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59
1381,RM557,53,46-55,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86
1382,RM625,53,46-55,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78
1383,RM647,53,46-55,No,Travel_Rarely,868,Sales,8,3,Marketing,1,897,1,Male,73
1384,RM650,53,46-55,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,901,4,Female,72
1385,RM702,53,46-55,No,Travel_Rarely,1376,Sales,2,2,Medical,1,981,3,Male,45
1386,RM761,53,46-55,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3,Female,38
1387,RM859,53,46-55,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50
1388,RM1044,53,46-55,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39
1389,RM1112,53,46-55,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,3,Female,78
1390,RM1204,53,46-55,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,Male,48
1391,RM1269,53,46-55,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60
1392,RM1397,53,46-55,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66
1393,RM096,54,46-55,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,126,1,Female,60
1394,RM113,54,46-55,No,Non-Travel,142,Human Resources,26,3,Human Resources,1,148,4,Female,30
1395,RM220,54,46-55,No,Travel_Rarely,1147,Sales,3,3,Marketing,1,303,4,Female,52
1396,RM333,54,46-55,No,Travel_Frequently,928,Research & Development,20,4,Life Sciences,1,450,4,Female,31
1397,RM393,54,46-55,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86
1398,RM432,54,46-55,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42
1399,RM511,54,46-55,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88
1400,RM576,54,46-55,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95
1401,RM729,54,46-55,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,1013,3,Female,56
1402,RM772,54,46-55,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,1070,3,Female,41
1403,RM891,54,46-55,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53
1404,RM895,54,46-55,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85
1405,RM1009,54,46-55,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54
1406,RM1077,54,46-55,No,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87
1407,RM1185,54,46-55,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91
1408,RM1306,54,46-55,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68
1409,RM1398,54,46-55,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67
1410,RM1407,54,46-55,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77
1411,RM066,55,46-55,No,Travel_Rarely,836,Research & Development,8,3,Medical,1,84,4,Female,33
1412,RM083,55,46-55,No,Travel_Rarely,111,Sales,1,2,Life Sciences,1,106,1,Male,70
1413,RM188,55,46-55,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,254,3,Male,61
1414,RM271,55,46-55,No,Travel_Rarely,452,Research & Development,1,3,Medical,1,374,4,Male,81
1415,RM284,55,46-55,No,Travel_Rarely,147,Research & Development,20,2,Technical Degree,1,389,2,Male,37
1416,RM380,55,46-55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,505,3,Female,97
1417,RM446,55,46-55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1,Female,83
1418,RM569,55,46-55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78
1419,RM609,55,46-55,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,Male,37
1420,RM746,55,46-55,No,Travel_Frequently,135,Research & Development,18,4,Medical,1,1034,3,Male,62
1421,RM775,55,46-55,No,Non-Travel,444,Research & Development,2,1,Medical,1,1074,3,Male,40
1422,RM788,55,46-55,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4,Male,65
1423,RM915,55,46-55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37
1424,RM956,55,46-55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58
1425,RM976,55,46-55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,Male,85
1426,RM1011,55,46-55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81
1427,RM1066,55,46-55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30
1428,RM1117,55,46-55,No,Travel_Rarely,685,Sales,26,5,Marketing,1,1578,3,Male,60
1429,RM1208,55,46-55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94
1430,RM1265,55,46-55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60
1431,RM1337,55,46-55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98
1432,RM1402,55,46-55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71
1433,RM086,56,55+,No,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,112,4,Male,49
1434,RM123,56,55+,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,2,Female,72
1435,RM176,56,55+,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,241,3,Female,67
1436,RM402,56,55+,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3,Female,86
1437,RM553,56,55+,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81
1438,RM773,56,55+,No,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1071,1,Female,63
1439,RM852,56,55+,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4,Female,92
1440,RM957,56,55+,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99
1441,RM977,56,55+,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68
1442,RM1024,56,55+,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90
1443,RM1355,56,55+,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97
1444,RM1372,56,55+,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89
1445,RM1442,56,55+,No,Non-Travel,667,Research & Development,1,4,Life Sciences,1,2026,3,Male,57
1446,RM1445,56,55+,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,1,2032,4,Male,72
1447,RM164,57,55+,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,223,3,Male,83
1448,RM361,57,55+,No,Travel_Rarely,593,Research & Development,1,4,Medical,1,482,4,Male,88
1449,RM425,57,55+,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1,Male,56
1450,RM1054,57,55+,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2,Male,93
1451,RM099,58,55+,No,Travel_Rarely,682,Sales,10,4,Medical,1,131,4,Male,37
1452,RM127,58,55+,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,Female,94
1453,RM158,58,55+,No,Travel_Rarely,1145,Research & Development,9,3,Medical,1,214,2,Female,75
1454,RM309,58,55+,No,Non-Travel,390,Research & Development,1,4,Life Sciences,1,422,4,Male,32
1455,RM596,58,55+,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,Male,31
1456,RM661,58,55+,Yes,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,918,4,Male,57
1457,RM675,58,55+,No,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,37
1458,RM701,58,55+,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,977,4,Male,51
1459,RM939,58,55+,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88
1460,RM967,58,55+,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,Female,53
1461,RM1010,58,55+,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76
1462,RM1302,58,55+,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52
1463,RM1311,58,55+,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87
1464,RM1375,58,55+,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72
1465,RM007,59,55+,No,Travel_Rarely,1324,Research & Development,3,3,Medical,1,10,3,Female,81
1466,RM064,59,55+,No,Travel_Rarely,1435,Sales,25,3,Life Sciences,1,81,1,Female,99
1467,RM071,59,55+,No,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,91,1,Female,57
1468,RM106,59,55+,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32
1469,RM226,59,55+,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,Male,70
1470,RM233,59,55+,No,Travel_Rarely,818,Human Resources,6,2,Medical,1,321,2,Male,52
1471,RM744,59,55+,No,Travel_Rarely,715,Research & Development,2,3,Life Sciences,1,1032,3,Female,69
1472,RM759,59,55+,No,Travel_Rarely,1089,Sales,1,2,Technical Degree,1,1048,2,Male,66
1473,RM898,59,55+,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3,Female,48
1474,RM920,59,55+,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67
1475,RM412,60,55+,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1,Female,41
1476,RM428,60,55+,No,Travel_Frequently,1499,Sales,28,3,Marketing,1,573,3,Female,80
1477,RM537,60,55+,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,Male,84
1478,RM880,60,55+,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1233,2,Male,52
1479,RM1210,60,55+,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,Male,92
